16024	14
16139	14
16207	14
16758	14
16979	14
17210	14
17230	14
17411	14
17461	14
17510	14
17706	14
17789	14
17995	14
18025	14
18096	14
18339	14
18367	14
18809	14
18820	14
18872	14
19239	14
19541	14
19646	14
19867	14
19895	14
19946	14
20031	14
20100	14
20362	14
20514	14
20565	14
20646	14
20830	14
20904	14
20947	14
21004	14
21263	14
21441	14
21700	14
21842	14
22224	14
22226	14
22241	14
22396	14
22560	14
22788	14
22917	14
22926	14
22927	14
23104	14
23113	14
23147	14
23296	14
23409	14
23471	14
23599	14
23649	14
1620	15
3129	15
12952	15
16027	15
16561	15
19399	15
19991	15
6048	16
7496	16
11534	16
15013	16
16028	16
19399	16
19991	16
16027	17
19399	17
2685	18
6324	18
7857	18
12952	18
4303	19
4691	20
6750	20
9154	20
14822	20
16027	20
19991	20
8114	21
11222	21
16027	21
16561	21
19399	21
19991	21
22113	21
23687	21
16561	22
17247	22
22113	22
8114	23
11222	23
16629	23
19399	23
12952	24
19991	24
1620	25
13771	25
16084	25
22113	26
12952	27
335	28
360	28
601	28
612	28
714	28
871	28
1088	28
1743	28
2071	28
2363	28
2403	28
2442	28
2694	28
3712	28
3720	28
3731	28
3892	28
3993	28
4118	28
4436	28
4474	28
4602	28
4768	28
4814	28
4839	28
4865	28
5351	28
5580	28
5582	28
5613	28
5916	28
6007	28
6101	28
6324	28
6766	28
7139	28
7202	28
7330	28
7480	28
8397	28
8604	28
8858	28
8879	28
8898	28
8914	28
9115	28
9159	28
9931	28
10072	28
10085	28
10146	28
10493	28
10532	28
10576	28
10953	28
11081	28
11717	28
11907	28
12099	28
12173	28
12235	28
12263	28
13181	28
13429	28
13551	28
13568	28
13725	28
13757	28
13952	28
14066	28
14231	28
14460	28
14792	28
14814	28
16092	28
16166	28
16321	28
16542	28
16907	28
17041	28
17210	28
17584	28
17801	28
17995	28
18002	28
18090	28
18218	28
18542	28
18712	28
18737	28
18881	28
19166	28
19482	28
19504	28
20253	28
20362	28
20369	28
20599	28
20750	28
20855	28
20986	28
21096	28
21298	28
21638	28
21827	28
22100	28
22345	28
22568	28
22926	28
23414	28
23436	28
23453	28
23503	28
23559	28
23750	28
2532	29
7759	29
8114	29
10181	29
11222	29
16027	29
19399	29
19991	29
11222	30
19116	30
5245	31
13116	31
14822	31
22100	31
1683	32
10433	32
16027	32
19568	32
20753	32
283	33
319	33
674	33
1062	33
1215	33
1361	33
1707	33
1894	33
1962	33
2296	33
2309	33
2379	33
2513	33
2623	33
3213	33
3251	33
3270	33
3284	33
3712	33
3769	33
3851	33
4208	33
4245	33
4768	33
4994	33
5081	33
5422	33
5431	33
5781	33
6057	33
6349	33
7283	33
7332	33
7404	33
7514	33
7957	33
8243	33
8765	33
9094	33
9126	33
9265	33
9292	33
9431	33
9637	33
9713	33
9748	33
9964	33
10085	33
10117	33
10282	33
10532	33
10715	33
10730	33
10955	33
11085	33
11142	33
11577	33
11681	33
11907	33
12152	33
12615	33
12902	33
12914	33
13567	33
13796	33
13823	33
13910	33
13993	33
14172	33
14231	33
14802	33
14889	33
14980	33
15114	33
15292	33
15621	33
15850	33
16550	33
16775	33
16866	33
16973	33
17249	33
17666	33
18570	33
19005	33
19695	33
19800	33
20140	33
20599	33
20659	33
20736	33
21446	33
21810	33
21899	33
22100	33
22287	33
22985	33
23147	33
23185	33
23209	33
23453	33
23685	33
23850	33
148	34
765	34
1377	34
3213	34
3918	34
4477	34
5286	34
7202	34
7255	34
8435	34
8571	34
9024	34
9395	34
10228	34
10576	34
11866	34
13874	34
14589	34
16022	34
16321	34
16521	34
17274	34
17666	34
17995	34
18570	34
18881	34
19399	34
19882	34
21195	34
21298	34
21910	34
22090	34
22285	34
22443	34
22630	34
22637	34
22926	34
765	35
1101	35
1664	35
1683	35
2071	35
2327	35
4118	35
4436	35
6503	35
7202	35
7213	35
7496	35
9352	35
10433	35
10576	35
10953	35
11081	35
11222	35
13775	35
13874	35
15628	35
16022	35
16246	35
16321	35
17612	35
18206	35
18760	35
20846	35
22113	35
22551	35
22630	35
23160	35
23453	35
23559	35
1578	36
16027	36
19991	36
8528	37
11315	37
17990	37
22371	37
23389	37
2047	38
2405	38
4203	38
4611	38
4722	38
5219	38
5965	38
7434	38
7496	38
7759	38
8114	38
8299	38
8398	38
8922	38
10974	38
11222	38
13533	38
14596	38
15918	38
16382	38
16629	38
17247	38
18432	38
20332	38
21128	38
21508	38
22468	38
22641	38
22730	38
781	39
1620	39
3627	39
16027	39
154	40
2770	40
5219	40
8114	40
8893	40
13194	40
16027	40
17247	40
19399	40
21128	40
22113	40
22721	40
10181	41
11222	41
16027	41
19399	41
197	42
303	42
1953	42
2818	42
3865	42
5882	42
8786	42
9894	42
9995	42
10702	42
13822	42
14003	42
16415	42
18143	42
20891	42
21950	42
9894	43
11222	43
13822	43
16561	43
15313	44
8114	45
13194	45
13922	45
16027	45
16629	45
17247	45
18063	45
19399	45
22113	45
22949	45
14387	46
22113	46
720	47
3713	47
4183	47
4413	47
6672	47
6953	47
9255	47
10088	47
11238	47
13384	47
16143	47
16792	47
20428	47
23023	47
23186	47
259	48
294	48
348	48
1318	48
1437	48
1473	48
1579	48
1791	48
1872	48
1894	48
2514	48
2879	48
3484	48
3553	48
3610	48
3712	48
3853	48
3892	48
4037	48
4640	48
5557	48
5781	48
5878	48
6038	48
6163	48
6586	48
6818	48
7026	48
7513	48
7860	48
7908	48
8263	48
8386	48
8418	48
8535	48
8544	48
8695	48
8810	48
9094	48
9679	48
9714	48
9799	48
10117	48
10626	48
10909	48
10935	48
10963	48
11264	48
11268	48
11719	48
11878	48
12006	48
12099	48
12105	48
12389	48
12674	48
12735	48
12895	48
12959	48
13253	48
13622	48
13823	48
13910	48
14309	48
14397	48
14653	48
15070	48
15318	48
16016	48
16173	48
16498	48
16700	48
16746	48
16852	48
16976	48
16983	48
17210	48
17355	48
18053	48
18324	48
18424	48
18571	48
18703	48
19031	48
19208	48
19444	48
19518	48
19681	48
20031	48
20150	48
20279	48
20796	48
20821	48
22091	48
22364	48
22521	48
22560	48
22824	48
23111	48
23185	48
23558	48
23661	48
164	49
184	49
1620	49
2307	49
3222	49
3384	49
4509	49
6624	49
7453	49
7698	49
8114	49
10123	49
10156	49
11222	49
11563	49
11658	49
15313	49
15477	49
16027	49
16561	49
17034	49
17870	49
19399	49
19577	49
19991	49
20073	49
20153	49
20371	49
21128	49
22113	49
23686	49
1948	50
5566	50
9772	50
12559	50
12952	50
13205	50
17271	50
19482	50
20954	50
21638	50
22339	50
5898	51
9672	51
844	52
3584	52
4509	52
5934	52
6356	52
8299	52
8582	52
8776	52
9436	52
13176	52
16293	52
16567	52
17247	52
19174	52
20370	52
21944	52
22135	52
22949	52
23769	52
7372	53
11222	53
13225	53
16027	53
16561	53
16629	53
2932	54
3917	54
6303	54
7759	54
10181	54
10721	54
13194	54
14894	54
15442	54
16293	54
16415	54
17114	54
17453	54
18581	54
19577	54
19882	54
19983	54
20264	54
20862	54
21128	54
21947	54
22828	54
154	55
164	55
306	55
997	55
1585	55
2087	55
2770	55
2917	55
3006	55
3258	55
4118	55
4509	55
4722	55
5040	55
5107	55
5219	55
5616	55
7826	55
8299	55
8406	55
8438	55
9306	55
9754	55
11387	55
11563	55
12267	55
13218	55
13390	55
13740	55
14585	55
14615	55
14831	55
15073	55
15477	55
17184	55
18161	55
18389	55
18673	55
18912	55
19174	55
20137	55
20278	55
21109	55
21950	55
22372	55
23687	55
23769	55
148	56
319	56
435	56
601	56
695	56
721	56
724	56
834	56
1074	56
1121	56
1210	56
1212	56
1377	56
1508	56
1554	56
1761	56
1846	56
1894	56
1994	56
2081	56
2090	56
2176	56
2370	56
2490	56
2803	56
2962	56
3178	56
3195	56
3251	56
3293	56
3708	56
3759	56
3769	56
4020	56
4108	56
4209	56
4436	56
4481	56
4511	56
4747	56
4761	56
5580	56
5582	56
5781	56
5828	56
6048	56
6076	56
6510	56
6533	56
6671	56
6752	56
6763	56
6787	56
6977	56
7113	56
7211	56
7283	56
7423	56
7514	56
7693	56
7966	56
8237	56
8243	56
8262	56
8290	56
8435	56
8485	56
8508	56
8568	56
8629	56
8781	56
8858	56
8898	56
9806	56
9863	56
10356	56
10671	56
10763	56
10903	56
11203	56
11332	56
11502	56
11615	56
11655	56
11814	56
11858	56
11862	56
11926	56
12071	56
12154	56
12173	56
12471	56
12584	56
12615	56
12627	56
12821	56
12843	56
12908	56
12943	56
13039	56
13040	56
13058	56
13124	56
13773	56
13952	56
14065	56
14069	56
14224	56
14510	56
14650	56
14792	56
15024	56
15226	56
15442	56
15621	56
16088	56
16481	56
16490	56
16521	56
16567	56
16650	56
16928	56
16998	56
17196	56
17210	56
17266	56
17274	56
17392	56
18025	56
18047	56
18099	56
18108	56
18130	56
18131	56
18330	56
18336	56
18627	56
18706	56
18778	56
18930	56
18992	56
19134	56
19297	56
19299	56
19465	56
19470	56
19509	56
19541	56
19595	56
20003	56
20299	56
20468	56
20632	56
20639	56
20796	56
21017	56
21195	56
21269	56
21557	56
21605	56
21764	56
22111	56
22167	56
22224	56
22277	56
22339	56
22555	56
22672	56
23331	56
23460	56
23581	56
23830	56
8406	57
16027	57
19399	57
21491	58
2973	59
3017	59
3748	59
13658	59
16477	59
21128	59
312	60
485	60
551	60
727	60
1062	60
1210	60
1239	60
1427	60
1439	60
1597	60
1707	60
2022	60
2104	60
2336	60
2379	60
2623	60
2728	60
2856	60
2902	60
3086	60
3139	60
3222	60
3375	60
3492	60
3586	60
3671	60
3712	60
3724	60
3832	60
3903	60
4118	60
4727	60
4780	60
4994	60
5741	60
5798	60
5878	60
5916	60
5943	60
5962	60
5995	60
6754	60
6770	60
6787	60
6976	60
7097	60
7129	60
7211	60
7231	60
7279	60
7899	60
8423	60
8624	60
8819	60
8879	60
9535	60
9679	60
9748	60
9975	60
10034	60
10047	60
10115	60
10302	60
10692	60
10714	60
10730	60
10881	60
10903	60
11246	60
11261	60
11305	60
11552	60
11939	60
12099	60
12333	60
12584	60
12615	60
12647	60
12843	60
12999	60
13583	60
13726	60
13899	60
14541	60
14547	60
14792	60
14985	60
15004	60
15114	60
15226	60
15308	60
15410	60
15453	60
15564	60
15584	60
15941	60
16022	60
16942	60
17143	60
17266	60
17274	60
17355	60
17502	60
17625	60
17746	60
18025	60
18150	60
18158	60
18218	60
18344	60
18385	60
18475	60
18524	60
18541	60
18571	60
18769	60
18822	60
18839	60
19055	60
19514	60
19676	60
19880	60
19895	60
20152	60
20169	60
20229	60
20489	60
20685	60
20708	60
20855	60
21269	60
21605	60
21713	60
21903	60
21952	60
22195	60
22300	60
22330	60
22637	60
22789	60
22827	60
22926	60
23016	60
23481	60
23520	60
23558	60
23629	60
23852	60
221	61
612	61
1359	61
1437	61
1683	61
1894	61
1953	61
2178	61
2694	61
3016	61
5438	61
6417	61
7390	61
8114	61
9359	61
9806	61
10947	61
12850	61
14066	61
15118	61
16521	61
16561	61
17431	61
17729	61
19399	61
19789	61
19991	61
21195	61
21429	61
21689	61
22113	61
23687	61
685	62
4509	62
5742	62
7640	62
7759	62
8114	62
10156	62
10974	62
11222	62
12479	62
13156	62
13194	62
16561	62
16629	62
17247	62
17820	62
19399	62
20863	62
21944	62
22113	62
22949	62
164	63
5882	63
9894	63
20542	63
353	65
10156	65
12952	65
16561	65
308	66
1664	66
2379	66
3892	66
8140	66
8270	66
8397	66
8879	66
13550	66
16321	66
17995	66
18541	66
18695	66
19005	66
19695	66
19991	66
20828	66
21672	66
22100	66
22551	66
23292	66
4333	67
12068	67
164	68
3995	68
7202	68
8289	68
10680	69
6742	70
9083	70
16027	70
16092	70
20371	70
21465	70
23279	70
11671	71
11543	72
6417	73
12952	73
1396	74
2383	74
4790	74
7022	74
9083	74
15299	74
22937	74
6324	75
12952	75
1437	76
1683	76
1761	76
4338	76
8435	76
10156	76
10301	76
13952	76
16027	76
16629	76
19399	76
19991	76
20750	76
22100	76
22113	76
22630	76
22926	76
23559	76
154	77
164	77
306	77
1746	77
3365	77
4327	77
4722	77
5341	77
5742	77
6022	77
7303	77
7698	77
7759	77
8893	77
9123	77
9257	77
10123	77
10156	77
10235	77
11222	77
14927	77
15009	77
15073	77
15477	77
16027	77
16293	77
17184	77
17352	77
17570	77
18655	77
18702	77
19399	77
19577	77
20213	77
20711	77
20863	77
22730	77
22828	77
112	78
169	78
209	78
268	78
336	78
339	78
529	78
662	78
855	78
994	78
997	78
1040	78
1153	78
1309	78
1808	78
1861	78
1886	78
2037	78
2087	78
2168	78
2227	78
2402	78
2449	78
2462	78
2488	78
2582	78
2592	78
2842	78
3545	78
3763	78
3773	78
3910	78
4107	78
4540	78
4771	78
4905	78
5297	78
5485	78
5573	78
5965	78
5986	78
6159	78
6192	78
6240	78
6491	78
6587	78
6613	78
6841	78
6908	78
6997	78
7008	78
7079	78
7127	78
7174	78
7263	78
7264	78
7337	78
7383	78
7571	78
7634	78
7899	78
8007	78
8184	78
8346	78
8444	78
8591	78
8845	78
8963	78
9123	78
9414	78
9474	78
9625	78
9660	78
9715	78
9871	78
10154	78
11121	78
11214	78
11259	78
11654	78
11658	78
11740	78
11836	78
11904	78
12069	78
12290	78
12364	78
12791	78
12838	78
12864	78
13201	78
13537	78
13589	78
13862	78
14088	78
14159	78
14319	78
14386	78
14583	78
14831	78
15076	78
15272	78
15594	78
15867	78
16014	78
16087	78
16103	78
16480	78
16574	78
16649	78
16666	78
16679	78
16697	78
17086	78
17132	78
17389	78
17521	78
17537	78
17590	78
17597	78
17624	78
18160	78
18212	78
18587	78
18599	78
18714	78
18787	78
19012	78
19093	78
19494	78
19740	78
20181	78
20278	78
20326	78
20342	78
20352	78
20390	78
20503	78
20598	78
20793	78
20938	78
20952	78
20981	78
21308	78
21333	78
21526	78
21701	78
21885	78
22113	78
22135	78
22298	78
22454	78
22671	78
22771	78
22805	78
22854	78
22940	78
23236	78
23469	78
23495	78
23539	78
23666	78
23818	78
23847	78
154	79
209	79
2087	79
3826	79
4482	79
5251	79
5591	79
5742	79
5856	79
7154	79
8017	79
8893	79
11072	79
11222	79
11563	79
13098	79
13537	79
16293	79
16610	79
17184	79
18611	79
20121	79
20137	79
20889	79
21119	79
22721	79
22949	79
12952	80
16588	80
612	81
765	81
1377	81
1658	81
1683	81
2071	81
3712	81
3783	81
3892	81
4338	81
4451	81
4814	81
4865	81
5781	81
5916	81
6533	81
7202	81
8140	81
8290	81
8435	81
8449	81
8585	81
8879	81
8914	81
9115	81
9980	81
10117	81
10377	81
10576	81
10616	81
10730	81
11081	81
11655	81
11717	81
12288	81
12554	81
13551	81
13842	81
13952	81
15024	81
15168	81
15529	81
15628	81
15846	81
15889	81
16027	81
16158	81
16246	81
16321	81
16907	81
17041	81
17612	81
17995	81
18175	81
18469	81
18570	81
19145	81
19991	81
20150	81
20362	81
22100	81
22630	81
22661	81
22926	81
5	82
609	82
2071	82
8132	82
8571	82
10781	82
11222	82
16111	82
16561	82
16979	82
18836	82
19695	82
21127	82
23559	82
612	83
1664	83
1683	83
3283	83
5394	83
7202	83
9806	83
10273	83
16111	83
17486	83
19686	83
19765	83
19991	83
21910	83
22100	83
23453	83
23559	83
164	84
2770	84
4722	84
5014	84
7759	84
9754	84
10181	84
10943	84
10974	84
11222	84
13892	84
14060	84
15009	84
16293	84
16561	84
16629	84
19991	84
20332	84
22113	84
11400	85
5257	86
606	87
1895	87
6195	87
6368	87
8454	87
8780	87
19303	87
19868	87
19881	87
20497	87
20886	87
23635	87
154	88
387	88
439	88
491	88
575	88
1153	88
2087	88
2720	88
2826	88
3183	88
3237	88
3477	88
3995	88
4320	88
4576	88
5426	88
5728	88
5986	88
5995	88
6852	88
7327	88
8958	88
9717	88
10326	88
10472	88
11130	88
11669	88
12856	88
13537	88
13579	88
13822	88
14096	88
14477	88
15313	88
15796	88
16511	88
17619	88
18183	88
18645	88
18714	88
19379	88
19711	88
20570	88
21312	88
21508	88
998	89
2685	89
6324	89
10301	89
10624	89
17785	89
21645	89
12952	90
19353	90
19399	90
3358	91
3659	91
5882	91
6324	91
6417	91
7496	91
7621	91
7704	91
7857	91
8220	91
8589	91
9172	91
12279	91
12760	91
13658	91
16027	91
18329	91
19116	91
19991	91
20371	91
21429	91
23687	91
197	92
1953	92
4846	92
5105	92
6048	92
7496	92
8114	92
9579	92
10156	92
11897	92
12952	92
13978	92
17339	92
18432	92
19116	92
19991	92
20371	92
601	93
1506	93
2379	93
4722	93
5828	93
6752	93
8263	93
8435	93
9960	93
10156	93
12099	93
13208	93
16027	93
16293	93
16321	93
18330	93
19991	93
22100	93
22926	93
23559	93
8776	94
6347	95
20925	95
22143	95
6048	96
10529	96
23290	96
9754	97
16027	97
16561	97
17247	97
19399	97
16027	98
19399	98
19991	98
2815	100
15437	100
16027	100
19991	100
7759	101
8114	101
10181	101
16027	101
19373	101
3588	102
19399	102
1761	103
2770	103
8114	103
12952	103
16027	103
16561	103
19399	103
19991	103
20371	103
22356	103
2770	104
5013	104
7689	104
8114	104
13978	104
16027	104
17786	104
18177	104
18397	104
19399	104
19453	104
19745	104
19934	104
19991	104
20371	104
20839	104
22113	104
23687	104
7517	105
20951	105
21748	105
164	106
2770	106
3988	106
4203	106
5658	106
5742	106
6624	106
8114	106
8299	106
10156	106
10416	106
10974	106
11222	106
12952	106
13214	106
13233	106
13597	106
16027	106
16561	106
17247	106
19174	106
19399	106
19577	106
19757	106
19991	106
20137	106
20332	106
20371	106
22113	106
23859	106
8560	107
12952	107
59	108
638	108
1303	108
2509	108
2800	108
5742	108
7434	108
7764	108
9829	108
12603	108
18432	108
18655	108
20264	108
20890	108
21938	108
22949	108
148	109
191	109
259	109
765	109
767	109
857	109
899	109
982	109
1377	109
1479	109
1520	109
1597	109
1658	109
1729	109
1823	109
1994	109
2030	109
2090	109
2559	109
2591	109
2782	109
2856	109
3019	109
3086	109
3188	109
3275	109
3311	109
3783	109
3793	109
3918	109
3993	109
4039	109
4233	109
4397	109
4689	109
4814	109
4895	109
4994	109
5538	109
5657	109
5878	109
5943	109
6038	109
6510	109
6558	109
6606	109
6653	109
6697	109
6752	109
6758	109
6976	109
6983	109
7202	109
7358	109
7513	109
7533	109
7624	109
7908	109
8243	109
8263	109
8270	109
8290	109
8386	109
8397	109
8435	109
8461	109
8509	109
8585	109
8611	109
8705	109
8765	109
8914	109
9094	109
9115	109
9595	109
9980	109
9993	109
10356	109
10433	109
10618	109
10692	109
10887	109
10910	109
11333	109
11676	109
11789	109
11869	109
11907	109
12173	109
12184	109
12262	109
12317	109
12333	109
12584	109
12615	109
12831	109
12901	109
13044	109
13113	109
13205	109
13726	109
13871	109
14143	109
14231	109
14355	109
14913	109
14985	109
15041	109
15168	109
15273	109
15318	109
15490	109
15524	109
15688	109
16189	109
16207	109
16321	109
16367	109
16502	109
16529	109
16956	109
17024	109
17041	109
17196	109
17274	109
17435	109
17497	109
17613	109
17768	109
17903	109
17995	109
18029	109
18164	109
18175	109
18330	109
18376	109
18506	109
18541	109
18695	109
18754	109
18778	109
19055	109
19249	109
19444	109
19541	109
19695	109
19765	109
19880	109
20007	109
20151	109
20463	109
21039	109
21195	109
21239	109
21269	109
21380	109
21479	109
21674	109
22091	109
22336	109
22345	109
22393	109
22432	109
22630	109
22651	109
22709	109
22827	109
22926	109
22988	109
23277	109
23307	109
23453	109
23852	109
627	110
718	110
1126	110
1509	110
1867	110
2037	110
2334	110
2617	110
3760	110
3826	110
5500	110
5734	110
5827	110
6970	110
6996	110
7264	110
7632	110
8008	110
8193	110
8447	110
8497	110
8582	110
8584	110
8591	110
9351	110
9717	110
10067	110
10154	110
10489	110
10594	110
10809	110
11871	110
12052	110
12242	110
12773	110
13777	110
13892	110
13974	110
14237	110
14770	110
14831	110
15594	110
17568	110
17721	110
18105	110
18389	110
19379	110
19881	110
20278	110
20481	110
20940	110
21259	110
21641	110
21885	110
22018	110
22173	110
22722	110
22945	110
22954	110
23298	110
796	111
1198	111
7826	111
9306	111
10809	111
13098	111
13218	111
14689	111
15178	111
15556	111
15635	111
16798	111
17734	111
19152	111
20278	111
20326	111
20503	111
20711	111
21950	111
22730	111
23449	111
78	112
164	112
387	112
669	112
1211	112
2405	112
3365	112
3912	112
4509	112
6587	112
6624	112
6794	112
7759	112
8114	112
8398	112
8893	112
10156	112
10894	112
10974	112
11222	112
11450	112
13098	112
13325	112
14470	112
15313	112
16027	112
16293	112
17184	112
17870	112
19399	112
19991	112
20371	112
20503	112
20863	112
20890	112
21902	112
21950	112
22730	112
8066	113
573	114
765	114
2081	114
2466	114
2685	114
4846	114
5621	114
7496	114
7857	114
8114	114
10953	114
12952	114
13648	114
13904	114
16027	114
17612	114
19116	114
19399	114
19991	114
20089	114
20371	114
20710	114
22113	114
23687	114
2081	115
13978	115
16561	116
16629	116
720	117
4166	117
16027	117
1426	118
1537	118
1664	118
2071	118
2363	118
2902	118
3779	118
4586	118
5613	118
6101	118
6324	118
6359	118
6503	118
6653	118
6800	118
6818	118
7766	118
8801	118
9754	118
10962	118
11638	118
11869	118
12735	118
12929	118
13551	118
13874	118
14589	118
14637	118
15041	118
16022	118
16027	118
16383	118
16592	118
16784	118
18328	118
18713	118
18771	118
19165	118
19449	118
19686	118
19800	118
19991	118
20149	118
20542	118
20745	118
20937	118
20986	118
22090	118
22113	118
22262	118
22630	118
22640	118
22789	118
9109	119
3995	120
11222	120
16567	120
17247	120
20940	120
22113	120
2770	121
16027	121
18608	121
19399	121
19991	121
22113	121
1604	122
1664	122
5916	122
6586	122
9806	122
9980	122
11333	122
11858	122
12173	122
16521	122
16907	122
22630	122
22926	122
5300	123
5537	123
7698	123
7759	123
8114	123
12952	123
15090	123
15442	123
16027	123
16561	123
19399	123
19991	123
20371	123
21255	123
22113	123
8451	124
19174	124
488	125
721	125
765	125
1103	125
1691	125
1948	125
2363	125
2575	125
2774	125
2803	125
2928	125
3185	125
3350	125
3783	125
4338	125
4397	125
4895	125
4990	125
5025	125
5650	125
5916	125
6101	125
6277	125
6662	125
6679	125
7096	125
7252	125
7711	125
8095	125
8389	125
8461	125
8498	125
8508	125
8585	125
8646	125
8819	125
8914	125
9093	125
9309	125
9842	125
10085	125
10358	125
10387	125
10881	125
11081	125
11253	125
11276	125
11673	125
11717	125
12173	125
12262	125
12554	125
12615	125
13211	125
13283	125
13358	125
13551	125
13842	125
14065	125
14066	125
14309	125
14865	125
15165	125
15846	125
15865	125
16027	125
16070	125
16097	125
16218	125
16278	125
16550	125
16561	125
16928	125
17210	125
17402	125
17995	125
18328	125
18469	125
18713	125
18768	125
19229	125
19880	125
19891	125
20362	125
20412	125
20463	125
20529	125
20599	125
20664	125
20685	125
20852	125
21298	125
21441	125
21479	125
22100	125
22224	125
22345	125
22810	125
23458	125
56	126
357	126
551	126
721	126
834	126
865	126
867	126
1018	126
1062	126
1437	126
1587	126
1648	126
1696	126
1948	126
2178	126
2360	126
2490	126
2694	126
2782	126
2803	126
2824	126
2860	126
3136	126
3340	126
3455	126
3534	126
3542	126
3671	126
3783	126
4118	126
4139	126
4175	126
4474	126
4761	126
4814	126
4895	126
4933	126
5085	126
5116	126
5388	126
5505	126
5572	126
5760	126
5790	126
5919	126
5943	126
6102	126
6204	126
6328	126
6510	126
6580	126
6599	126
6653	126
6763	126
6879	126
6976	126
7043	126
7097	126
7180	126
7283	126
7520	126
7578	126
7711	126
7966	126
8237	126
8243	126
8339	126
8393	126
8585	126
8604	126
8629	126
8759	126
8763	126
8860	126
8902	126
8914	126
9126	126
9159	126
9369	126
9806	126
9869	126
9960	126
9975	126
10238	126
10272	126
10377	126
10503	126
10683	126
10910	126
10996	126
11333	126
11512	126
11584	126
11839	126
12317	126
12463	126
12466	126
12471	126
12674	126
12931	126
12991	126
13128	126
13319	126
13352	126
13423	126
13551	126
13807	126
13842	126
13881	126
13893	126
14049	126
14231	126
14329	126
14335	126
14355	126
14402	126
14518	126
14556	126
14802	126
14865	126
15024	126
15165	126
15168	126
15206	126
15355	126
15432	126
15925	126
16022	126
16053	126
16080	126
16115	126
16585	126
16848	126
16869	126
16961	126
16998	126
17041	126
17126	126
17172	126
17196	126
17392	126
17594	126
17688	126
17977	126
18150	126
18175	126
18330	126
18494	126
18532	126
18649	126
18703	126
18788	126
18839	126
19052	126
19137	126
19229	126
19299	126
19449	126
19559	126
19681	126
19739	126
19765	126
19900	126
